fullvisitorid,channelgrouping,time,country,city,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,transactionrevenue,transactionid,pagetitle,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,totaltransactionrevenue
7117790713019441087,Direct,661459,United States,San Jose,0,707,4,0,2016-11-08,1478650617,PAGE,0,7990000,0,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Drinkware/Water Bottles and Tumblers/,no data,USD,0,no data,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,/store.html,0,1,no data,0
6245829428633856070,Organic Search,35595,Canada,Toronto,0,92,6,0,2017-03-08,1489007471,PAGE,0,22990000,0,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Accessories/,no data,USD,0,no data,Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
4852530414104282632,Direct,11956,Mexico,Culiacan,0,12,2,0,2016-10-12,1476289805,PAGE,0,24990000,0,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,no data,USD,0,no data,Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
0355139680682801277,Organic Search,0,Australia,Perth,0,31,3,1,2017-07-04,1499162223,PAGE,0,6990000,0,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
2054439265103144606,Direct,28055,United States,New York,0,42,6,0,2016-12-18,1482103592,PAGE,0,79000000,0,GGOENEBB079399,Nest® Protect Smoke + CO Black Wired Alarm-USA,Home/Nest/Nest-USA/,no data,USD,0,no data,Nest-USA,/google+redesign/,0,1,no data,0
9726300776317780296,Organic Search,0,United States,Mountain View,0,995,6,0,2017-04-08,1491713474,PAGE,0,0,0,9182771,Google Women's 1/4 Zip Jacket Charcoal,no data,no data,USD,0,no data,Google Alpine Style Backpack,/google+redesign/,0,1,no data,0
8280827286640068184,Referral,16724,United States,Cambridge,0,191,13,0,2016-11-21,1479757432,PAGE,0,74990000,0,GGOEGAAX0582,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
5399178518855949009,Organic Search,20582,South Korea,no data available in demo dataset,0,21,2,0,2016-10-01,1475316901,PAGE,0,34990000,0,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube,/google+redesign/,0,1,no data,0
6622699050924701302,Direct,0,Germany,no data available in demo dataset,0,269,2,0,2017-02-15,1487168725,PAGE,0,9990000,0,GGOEYOCR078099,YouTube Spiral Journal with Pen,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3762396214915703126,Organic Search,19157,Colombia,no data available in demo dataset,0,19,3,0,2017-01-26,1485447150,PAGE,0,10990000,0,GGOEGCLB020832,Softsided Travel Pouch Set,Home/Bags/,no data,USD,0,no data,Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
8858487460902193422,Organic Search,0,United States,no data available in demo dataset,0,9,2,1,2017-07-13,1500005756,PAGE,0,6990000,0,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3167388909553106674,Organic Search,80863,Sweden,no data available in demo dataset,0,137,5,0,2017-05-08,1494250054,PAGE,0,2990000,0,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,no data,USD,0,no data,Stickers | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
1276717862868700369,Organic Search,0,Bolivia,no data available in demo dataset,0,75,5,0,2016-08-15,1471273675,PAGE,0,16990000,0,GGOEGAAX0319,Android Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
5536985796210920945,Referral,37747,United States,Mountain View,0,38,2,0,2017-06-08,1496949281,PAGE,0,18990000,0,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/,no data,USD,0,no data,Men's Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
0207707628375929825,Organic Search,0,United States,San Diego,0,337,2,0,2016-12-14,1481760930,PAGE,0,19990000,0,GGOEGBMB073799,Google Zipper-front Sports Bag,Home/Bags/,no data,USD,0,no data,Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
9625353589141326196,Organic Search,35523,United States,no data available in demo dataset,0,110,11,0,2017-03-02,1488501774,PAGE,0,3990000,0,GGOEAKDH019899,Windup Android,Home/Shop by Brand/Android/,no data,USD,0,no data,Android | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
2281713547990275632,Affiliates,33959,Brazil,no data available in demo dataset,0,87,3,1,2017-07-10,1499710843,PAGE,0,99990000,0,GGOEGBRA037499,Waterproof Backpack,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
6253254193338323435,Organic Search,9042,Germany,no data available in demo dataset,0,62,3,0,2016-09-18,1474211941,PAGE,0,18990000,0,GGOEGAAX0290,YouTube Women's Short Sleeve Crew Tee,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube,/google+redesign/,0,1,no data,0
5742195660863792987,Organic Search,195502,United States,no data available in demo dataset,0,196,8,0,2016-10-18,1476806601,PAGE,0,39990000,0,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
1361458895931197311,Referral,0,United States,San Francisco,0,27,2,0,2017-02-06,1486408744,PAGE,0,199000000,0,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,no data,USD,0,no data,Nest-USA,/google+redesign/,0,1,no data,0
9223625523927376984,Referral,39329,United States,Fremont,0,55,4,0,2016-09-25,1474861583,PAGE,0,18390000,0,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/,no data,USD,0,no data,Electronics,/google+redesign/,0,1,no data,0
32116705828868255,Organic Search,0,Ireland,Dublin,0,0,1,0,2017-05-27,1495928335,PAGE,0,24990000,0,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
1047966580517895603,Organic Search,335698,United States,no data available in demo dataset,0,473,7,0,2017-01-21,1485032058,PAGE,0,22990000,0,GGOEGHPB003410,Google Snapback Hat Black,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/store.html,0,1,no data,0
2610476519943815310,Referral,47554,United States,no data available in demo dataset,0,84,7,0,2016-10-22,1477204613,PAGE,0,8990000,0,GGOEGFQB013799,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,no data,USD,0,no data,Accessories | Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
7523226630572671174,Organic Search,380683,Hong Kong,Hong Kong,0,425,12,0,2016-10-07,1475830228,PAGE,0,21990000,0,GGOEGAAX0228,Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,no data,USD,0,no data,Water Bottles and Tumblers,/google+redesign/,0,1,no data,0
892820241939929794,Referral,266646,United States,Mountain View,0,307,11,0,2016-09-23,1474679111,PAGE,0,16990000,0,GGOEGAAX0279,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/,no data,USD,0,no data,Shop by Brand,/google+redesign/,0,1,no data,0
5172139077716787770,Organic Search,0,Thailand,Bangkok,0,39,2,1,2017-07-09,1499663591,PAGE,0,1990000,0,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Drinkware/,no data,USD,0,no data,Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
8716994986974974889,Organic Search,0,Japan,Minato,0,0,2,0,2016-10-12,1476256239,PAGE,0,89990000,0,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
8774334962550854346,Referral,235050,United States,Mountain View,0,279,9,3,2017-07-11,1499816667,PAGE,0,11990000,0,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/,no data,USD,0,no data,Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
084517146012288766,Referral,17311,United States,Sunnyvale,0,17,2,0,2017-06-22,1498158271,PAGE,0,1990000,0,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,no data,USD,0,no data,Fun | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
6291837696459095402,Direct,38087,United States,Mountain View,0,38,3,0,2016-08-18,1471554883,PAGE,0,1990000,0,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Accessories/Drinkware/,no data,USD,0,no data,Drinkware,/google+redesign/,0,1,no data,0
5959005239062156958,Referral,24161,Japan,Minato,0,439,6,0,2017-07-03,1499130417,PAGE,0,18990000,0,GGOEGHPB080410,Google 5-Panel Snapback Cap,Home/Apparel/Headgear/,no data,USD,0,no data,Headgear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7883381818366725194,Referral,621587,United States,Mountain View,0,665,6,0,2016-08-29,1472506932,PAGE,0,18990000,0,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,no data,USD,0,no data,Women's-T-Shirts,/google+redesign/,0,1,no data,0
6399070313971554292,Organic Search,81126,United States,no data available in demo dataset,0,81,6,0,2017-06-03,1496484557,PAGE,0,3990000,0,GGOEAKDH019899,Windup Android,Home/Shop by Brand/Android/,no data,USD,0,no data,Android | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
6412368851182052260,Organic Search,1319678,United States,no data available in demo dataset,0,1351,7,0,2016-08-04,1470318208,PAGE,0,4990000,0,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,no data,USD,0,no data,Electronics,/google+redesign/,0,1,no data,0
2299836125415168067,Organic Search,98826,United States,no data available in demo dataset,0,164,9,0,2016-12-04,1480906413,PAGE,0,1990000,0,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,no data,USD,0,no data,Fun | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
758577373703531857,Referral,11843,United States,no data available in demo dataset,0,159,10,0,2016-09-23,1474646008,PAGE,0,15190000,0,GGOEGAAX0288,Google Women's Short Sleeve Shirt Light Grey,Home/Apparel/Women's/Women's-T-Shirts/,no data,USD,0,no data,Women's-T-Shirts,/google+redesign/,0,1,no data,0
6288113401462199665,Referral,304964,United States,Mountain View,0,305,3,1,2017-07-17,1500337730,PAGE,0,22990000,0,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
9126475586476647807,Referral,179295,United States,Chicago,0,181,8,0,2017-05-30,1496172114,PAGE,0,1990000,0,GGOEGFSR022099,Google Kick Ball,Home/Accessories/Fun/,no data,USD,0,no data,Fun | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
1709372092464347374,Organic Search,0,Canada,Montreal,0,0,1,0,2017-04-10,1491870224,PAGE,0,10990000,0,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
255739008583082828,Referral,11516,United States,Kirkland,0,12,2,0,2016-09-01,1472746904,PAGE,0,15190000,0,GGOEGAAX0321,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
8028704009272206397,Organic Search,45049,United States,Mountain View,0,49,7,0,2016-09-02,1472848716,PAGE,0,24990000,0,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/,no data,USD,0,no data,Shop by Brand,/google+redesign/,0,1,no data,0
4835257801021454259,Organic Search,14064,United States,Mountain View,0,52,5,0,2017-03-29,1490826597,PAGE,0,69990000,0,GGOEGAAX0592,Google Men's Airflow 1/4 Zip Pullover Black,Home/Apparel/Men's/Men's-Performance Wear/,no data,USD,0,no data,Men's Performance Wear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7010022077269849303,Referral,15765,United States,New York,0,241,5,0,2016-08-24,1472059381,PAGE,0,16990000,0,GGOEGAAX0319,Android Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
2846557887119373313,Organic Search,609424,United States,Mountain View,0,629,16,0,2016-09-02,1472860944,PAGE,0,6990000,0,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube,/google+redesign/,0,1,no data,0
3656629885319214219,Organic Search,805977,United States,Palo Alto,0,806,20,0,2017-05-16,1494994870,PAGE,0,23990000,0,GGOEGAAX0364,Google Women's Tee Grey,Home/Apparel/Women's/,no data,USD,0,no data,Women's Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
8460505527208239686,Referral,119844,United States,Pittsburgh,0,120,8,0,2016-08-02,1470171352,PAGE,0,24790000,0,GGOEYHPA003510,YouTube Trucker Hat,Home/Apparel/,no data,USD,0,no data,Apparel,/google+redesign/,0,1,no data,0
573296850974077862,Referral,41678,United States,Sunnyvale,0,2047,12,0,2016-09-21,1474479403,PAGE,0,13590000,0,GGOEGAAX0344,Google Women's Short Sleeve V-Neck Tee Stone,Home/Apparel/Women's/,no data,USD,0,no data,Women's,/google+redesign/,0,1,no data,0
4571203829776998439,Organic Search,75583,United States,New York,0,324,17,0,2017-06-30,1498867506,PAGE,0,1990000,0,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,no data,USD,0,no data,Fun | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
2619326076349043813,Organic Search,8030,Belgium,no data available in demo dataset,0,8,2,0,2017-01-12,1484227246,PAGE,0,16990000,0,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
321853468075977331,Referral,0,United States,Sunnyvale,0,53,3,1,2017-07-19,1500524345,PAGE,0,119000000,0,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,no data,USD,0,no data,Nest-USA,/google+redesign/,0,1,no data,0
4762883971843782658,Organic Search,0,United Kingdom,London,0,0,1,0,2017-06-30,1498853741,PAGE,0,10990000,0,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
9338426360868693141,Organic Search,0,United States,Los Angeles,0,0,1,1,2017-07-06,1499366272,PAGE,0,18990000,0,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
1247698885587334680,Direct,0,United States,Westlake Village,0,399,4,0,2017-04-11,1491933019,PAGE,0,0,0,9180905,Google Men's Long Sleeve Raglan Ocean Blue,no data,no data,USD,0,no data,Waze Dress Socks,/google+redesign/,0,1,no data,0
4609335038418728176,Direct,1059235,United States,San Francisco,0,1921,14,0,2016-11-11,1478915624,PAGE,0,51990000,0,GGOEGAAX0362,Google Men's Pullover Hoodie Grey,no data,no data,USD,0,no data,Store search results,/asearch.html,0,1,no data,0
1348322630299301965,Organic Search,11980,Turkey,Antalya,0,23,3,0,2017-05-16,1494976204,PAGE,0,0,0,9180813,Google Tube Power Bank,no data,no data,USD,0,no data,Google 4400mAh Power Bank,/google+redesign/,0,1,no data,0
3563919423461118863,Organic Search,0,United States,San Francisco,0,0,1,0,2017-06-01,1496354597,PAGE,0,0,0,9183226,Android Luggage Tag,no data,no data,USD,0,no data,Google Luggage Tag,/google+redesign/,0,1,no data,0
8364144096519701124,Direct,53940,Taiwan,(no data set),0,90,3,0,2017-03-13,1489390566,PAGE,0,16990000,0,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/,no data,USD,0,no data,Men's Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
2163468215815114551,Direct,62025,United States,no data available in demo dataset,0,87,3,1,2017-08-01,1501650325,PAGE,0,2990000,0,GGOEGAAX0074,Google 22 oz Water Bottle,Home/Drinkware/Water Bottles and Tumblers/,no data,USD,0,no data,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
5759132356369293176,Referral,22048,United States,Chicago,0,156,8,0,2017-01-04,1483560480,PAGE,0,12990000,0,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Shop by Brand/Android/,no data,USD,0,no data,Android | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3541562648791714656,Referral,164161,United States,Mountain View,0,508,16,0,2017-05-01,1493667188,PAGE,0,74990000,0,GGOEGAAX0596,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,no data,USD,0,no data,Men's Outerwear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
1862546724568841127,Organic Search,157265,United States,New York,1,732,17,0,2017-05-01,1493668365,PAGE,0,21990000,0,GGOEGAAX0591,Google Men's Short Sleeve Performance Badge Tee Pewter,Home/Apparel/Men's/Men's-Performance Wear/,no data,USD,0,no data,Men's Performance Wear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,81960000
4539982307489424078,Organic Search,79424,United States,New York,0,115,5,0,2016-08-03,1470256021,PAGE,0,1990000,0,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/,no data,USD,0,no data,Shop by Brand,/google+redesign/,0,1,no data,0
3539515674510060315,Organic Search,0,United States,Los Angeles,0,16,3,0,2016-12-09,1481340739,PAGE,0,18990000,0,GGOEGAAX0321,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
2150472778994497741,Organic Search,38961,United States,Los Angeles,0,104,8,0,2016-11-16,1479339901,PAGE,0,145990000,0,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
5521843989608413196,Organic Search,79493,United States,San Francisco,0,300,9,0,2017-02-24,1488007644,PAGE,0,9990000,0,GGOEGBJC014399,Google Tote Bag,Home/Bags/,no data,USD,0,no data,Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
8990938852535248966,Referral,233199,United States,Mountain View,0,233,8,0,2017-05-23,1495569648,PAGE,0,4990000,0,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
8773748364110936969,Referral,4765,United States,New York,0,16,4,0,2017-03-22,1490225590,PAGE,0,18990000,0,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
286417492924569937,Referral,149554,United States,Palo Alto,0,150,3,0,2016-09-09,1473446859,PAGE,0,21990000,0,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Bags/,no data,USD,0,no data,Bags,/google+redesign/,0,1,no data,0
2105384835668728085,Referral,10646,United States,Mountain View,0,15,3,0,2016-10-19,1476934188,PAGE,0,51990000,0,GGOEGAAX0362,Google Men's Pullover Hoodie,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
